CoC_ID,Company_ID,Attribute_ID,Attribute,Value
,358,10,Contact,"{'Tel': ['+8617767106207    0571-81025280', '   021-54046791', '   021-58322859'], 'Email': [nan, ' 470003480@QQ.COM', ' sales@molcore.com']}"
,358,11,Website,https://www.molcore.com/
,358,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-78-1&a=China&left=True&page=8#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=110-62-3&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=864445-37-4&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=98-86-2&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-31-2&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=78-67-1&a=China&left=True&page=2#J_Condition
,359,1,Name,"Hangzhou Neway Chemicals Co., Ltd."
,359,3,Products," 2-bromo-4-chloropropiophenone ;  Sulfadimethoxine ;  (2-Bromoethyl)benzene ;  N-Phenyl-N-(4-piperidinyl)propanamide admixture with HCl salt ;  N-Benzyl-4-piperidone ;  1-Cbz-4-Piperidone ;  5-(2-NITROPROP-1-ENYL)-1,3-BENZODIOXOLE ;  Acetophenone ;  1-Phenyl-2-nitropropene"
,359,10,Contact,"{'Tel': ['+86    852-30606658', '   020-32290121', '   0571-85095566 18969113688', '+8615689548120   ', '+8616621771607   ', '15066123231    15066123231'], 'Email': [' market18@leapchem.com', ' sales@nwchemical.com', ' linda@zhongda-biotech.com', ' 2278736577@qq.com', ' exbio_tech@163.com', ' conniechen@greensyn.com']}"
,359,11,Website,http://www.nwchemical.com/
,359,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=19099-93-5&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=1609-66-1&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=877-37-2&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=98-86-2&a=China&left=True&page=5#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=3612-20-2&a=China&left=True&page=6#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=877-37-2&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=5438-41-5&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=705-60-2&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=103-63-9&a=China&left=True&page=5#J_Condition
,360,1,Name,Hangzhou Now Chemicals Co; Limited.
,360,3,Products," Aniline ;  Methyl acrylate ;  Valeraldehyde ;  (2-Bromoethyl)benzene ;  Ethyl acrylate ;  Phenylpropyl aldehyde ;  1,4-Butanediol ;  Benzylamine ;  Acetophenone ;  Benzaldehyde"
,360,10,Contact,"{'Tel': ['   86-571-82856962'], 'Email': [' service@nowchemie.com']}"
,360,11,Website,nan ; http://www.nowchemie.com/
,360,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=104-53-0&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=96-33-3&a=China&left=True&page=5#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=140-88-5&a=China&left=True&page=5#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=110-62-3&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=103-63-9&a=China&left=True&page=7#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=98-86-2&a=China&left=True&page=8#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=6#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-52-7&a=China&left=True&page=10#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=110-63-4&a=China&left=True&page=5#J_Condition
,361,1,Name,"Hangzhou Ocean Chemical Co., Ltd"
,361,3,Products," DL-1-Phenethylalcohol ;  Propionic anhydride ;  N-Methylformamide ;  1-Phenyl-2-nitropropene ;  Sodium triacetoxyborohydride ;  1-Methyl-4-piperidone ;  N-Benzyl-4-piperidone ;  5-(2-Nitro-1-propenyl)-1,3-benzodioxole ;  1-Cbz-4-Piperidone ;  2,2'-Azobis(2-methylpropionitrile) ;  BROMOACETONE ;  4'-Bromopropiophenone ;  (2-Chloroethyl)benzene"
,361,10,Contact,"{'Tel': ['   0515-88709975', '15800340161   ', '+8615271838296   ', '   0571-88025872 13588138709', '+8619930503259   ', '+8618871490274    027-59599241'], 'Email': [' info@zzsrm.com', ' kyra@quanjinci.com', ' sales@hzoceanchem.com', ' cherry@crovellbio.com', ' 1400878000@qq.com', ' 206649731@qq.com']}"
,361,11,Website,http://www.hzoceanchem.com/
,361,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=10342-83-3&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=622-24-2&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=19099-93-5&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=1445-73-4&a=China&left=True&page=6#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=78-67-1&a=China&left=True&page=6#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=56553-60-7&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=3612-20-2&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=98-85-1&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-31-2&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=5438-41-5&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=123-39-7&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=123-62-6&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=705-60-2&a=China&left=True&page=3#J_Condition
,362,1,Name,"Hangzhou Ouxun International Trade Co., Ltd."
,362,3,Products," 1,4-Butanediol"
,362,10,Contact,"{'Tel': ['   0571-85857188'], 'Email': [' 15067183888@163.com']}"
,362,11,Website,http://www.dotp.com.cn/
,362,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=110-63-4&a=China&left=True&page=6#J_Condition
,363,1,Name,"Hangzhou Qianhui Biotechnology Co., LTD"
,363,3,Products, 3-Oxo-4-phenyl-butyricacidethylester
,363,10,Contact,"{'Tel': ['   86-1860259310'], 'Email': [' sales@ahhchemical.com']}"
,363,11,Website,nan
,363,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=718-08-1&a=China&left=True&page=3#J_Condition
,364,1,Name,Hangzhou Ruijiang Chemical Co. Ltd.
,364,3,Products, 2-Chlorobenzyl chloride
,364,10,Contact,"{'Tel': ['   0571-28828110'], 'Email': [' ruicolor01@vip.163.com']}"
,364,11,Website,http://www.ruijianggroup.com/
,364,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=611-19-8&a=China&left=True&page=6#J_Condition
,365,1,Name,"Hangzhou Share Chemical Co., Ltd"
,365,3,Products," 3-Methoxybenzaldehyde ;  Xylazine ;  1-Methyl-4-piperidone ;  1-Cbz-4-Piperidone ;  2,2'-Azobis(2-methylpropionitrile) ;  Acetophenone"
,365,10,Contact,"{'Tel': ['   +86-57187093700', '+8613028896684    400-+86-400-002-6226'], 'Email': [' sales@rrkchem.com', ' sales@chinasharechem.com']}"
,365,11,Website,http://www.chinasharechem.com/
,365,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=19099-93-5&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=98-86-2&a=China&left=True&page=5#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=1445-73-4&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=78-67-1&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=591-31-1&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=3#J_Condition
,366,1,Name,"Hangzhou Sida Organic Chemical Co., Ltd"
,366,3,Products, 4'-Methylpropiophenone
,366,10,Contact,"{'Tel': ['   +86 (571) 8524-1926, +86 18758150316'], 'Email': [' sales@zjklsy.com']}"
,366,11,Website,http://www.chemsida.com/p23c.htm
,366,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=5337-93-9&a=China&left=True&page=6#J_Condition
,367,1,Name,"Hangzhou Songye Chemical Co., Ltd"
,367,3,Products, Propionyl chloride ;  Benzylamine
,367,10,Contact,"{'Tel': ['   0571-85229682'], 'Email': [' songye@songyechem.com']}"
,367,11,Website,http://www.songyechem.com/
,367,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=5#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=79-03-8&a=China&left=True&page=5#J_Condition
,368,1,Name,"Hangzhou TJM Chemical Co., Ltd."
,368,3,Products, Valerophenone
,368,10,Contact,"{'Tel': ['   021-54706830 54717906'], 'Email': [' johnson@hwadd.com']}"
,368,11,Website,http://www.tjmchem.com/
,368,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1009-14-9&a=China&left=True&page=6#J_Condition
,369,1,Name,"Hangzhou TOKA Ink Chemical Co., Ltd."
,369,3,Products, Methyl acrylate
,369,10,Contact,"{'Tel': ['   +86-571-88183204 88183266'], 'Email': [' jsbu@hhink.com']}"
,369,11,Website,http://www.hhink.com/
,369,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=96-33-3&a=China&left=True&page=3#J_Condition
,370,1,Name,"Hangzhou Think Chemical Co., Ltd"
,370,3,Products, DL-1-Phenethylalcohol
,370,10,Contact,"{'Tel': ['   0571-88991960 81956084'], 'Email': [' info@thinkchem.com']}"
,370,11,Website,http://www.thinkchem.com/
,370,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=98-85-1&a=China&left=True&page=3#J_Condition
,371,1,Name,"Hangzhou Toyond Biotech Co., Ltd."
,371,3,Products, Propionic acid
,371,10,Contact,"{'Tel': ['   +86（571）8696-5177'], 'Email': [' sales@toyond.com']}"
,371,11,Website,http://www.toyond.com/
,371,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=79-09-4&a=China&left=True&page=6#J_Condition
,372,1,Name,"Hangzhou Utanpharma Biology Co., Ltd."
,372,3,Products," Bromoacetyl bromide ;  Propionic acid ;  Phenethyl alcohol ;  N-Benzyl-4-piperidone ;  Styralyl acetate ;  2,2'-Azobis(2-methylpropionitrile) ;  Acetophenone ;  Propionyl bromide"
,372,10,Contact,"{'Tel': ['+8613583620690   ', '+86+8615250961469   ', '   0571-86821378 86820258', '   0516-83692320 18914880986'], 'Email': [' hotspotbiotech@163.com', ' 2571773637@qq.com', ' 2008hys.happy@163.com', ' sales@utanpharma.com']}"
,372,11,Website,http://www.utanpharma.com/
,372,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=79-09-4&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=98-86-2&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=78-67-1&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=3612-20-2&a=China&left=True&page=6#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-21-0&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=93-92-5&a=China&left=True&page=3#J_Condition
,373,1,Name,"Hangzhou Verychem Science And Technology Co., Ltd"
,373,3,Products, 3-Methoxybenzaldehyde
,373,10,Contact,"{'Tel': ['   0086-571-88162785 8'], 'Email': [' service@verychem.com']}"
,373,11,Website,http://www.verychem.com/
,373,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=591-31-1&a=China&left=True&page=4#J_Condition
,374,1,Name,Hangzhou Verychem Science And Technology Co.Ltd
,374,3,Products, 3-Methoxybenzaldehyde ;  propionic acid ;  PROPIONIC ANHYDRIDE ;  2-Phenyl Ethyl Bromide
,374,10,Contact,"{'Tel': ['+8613606544505    86-57188162785'], 'Email': [' lucy@verychem.com']}"
,374,11,Website,http://www.verychem.com/
,374,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=591-31-1&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=79-09-4&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=123-62-6&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=103-63-9&a=China&left=True&page=4#J_Condition
,375,1,Name,"Hangzhou Yaoruiyicheng Biological Medicine Co., Ltd"
,375,3,Products," N-Methyl-4-piperidone ;  2-Phenylacetophenone ;  BROMOACETYL BROMIDE ;  α-Bromovalerophenone ;  Valerophenone ;  4'-Methylpropiophenone ;  2-Phenylethanol ;  2-bromo-4-chloropropiophenone ;  METHYLPROP-2-ENOATE ;  AIBN (Azobisisobutyronitrile ;  1-Phenylethanol ;  Ortho Chloro Benzyl Chloride ;  1,4-Butanediol ;  Propionic Acid ;  SODIUM TRIACETOXYBOROHYDRIDE (STAB) ;  Bromo Acetone ;  Styrallyl Acetate ;  (2-Bromoethyl)benzene ;  ETHYL ACRYLATE ;  1-Benzyl-4-piperidone ;  Phenethyl chloride ;  Aniline oil ;  Butyrophenone ;  Benzaldehyde ;  3-Methoxybenzaldehyde ;  Propionyl bromide ;  ACETOPHENONE ;  2-bromo-1-(4-methoxyphenyl)propan-1-one ;  5-(2-NITROPROP-1-ENYL)-1,3-BENZODIOXOLE ;  Benzylamine ;  PROPIONYL CHLORIDE ;  4'-Bromopropiophenone"
,375,10,Contact,"{'Tel': ['+8619102157732   ', '+8618205232085    0517-0517-83187139', '+86+8615028179902    15028179902', '+8618072846723   ', '   +86-21-50677091', '+8618137891487    0371-0371-55051623', '   0571-85095566 18969113688', '+8613571859809    029-029-86018689', '+8613852390259    0517-85883738', '+8613333710285   ', '+8613003551299    0513-85666561', '+8618662920632   '], 'Email': [' 2369399482@qq.com', ' 2853979817@qq.com', ' 3003882524@qq.com', ' info@pushanshiye.com', ' cai@jiamu-bio.com', ' sales@nwchemical.com', ' sales@meichengchem.com', ' sales@yishuchem.com', ' sales@hbmojin.com', ' zhangmin@boerchina.net', ' caigou1@witofly.com', ' 2143087160@qq.com']}"
,375,11,Website,nan ; https://www.chemicalbook.com/ShowSupplierProductsList810586/0.htm
,375,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=78-67-1&a=China&left=True&page=10#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=5438-41-5&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=622-24-2&a=China&left=True&page=5#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=98-86-2&a=China&left=True&page=12#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-21-0&a=China&left=True&page=6#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=56553-60-7&a=China&left=True&page=11#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=10342-83-3&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=877-37-2&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=1445-73-4&a=China&left=True&page=9#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=79-09-4&a=China&left=True&page=9#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-31-2&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=8#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=49851-31-2&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=110-63-4&a=China&left=True&page=11#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=591-31-1&a=China&left=True&page=5#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=140-88-5&a=China&left=True&page=6#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=79-03-8&a=China&left=True&page=8#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=103-63-9&a=China&left=True&page=10#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=611-19-8&a=China&left=True&page=11#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=5337-93-9&a=China&left=True&page=8#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=9#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=96-33-3&a=China&left=True&page=7#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=93-92-5&a=China&left=True&page=7#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=98-85-1&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-52-7&a=China&left=True&page=18#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=21086-33-9&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=1009-14-9&a=China&left=True&page=9#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=10#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=3612-20-2&a=China&left=True&page=11#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=8#J_Condition
,376,1,Name,"Hangzhou Yijing Technology Co., Ltd"
,376,3,Products, 4'-Methylpropiophenone
,376,10,Contact,"{'Tel': ['18627885956    0573-0573-85285100'], 'Email': [' isenchem@163.com']}"
,376,11,Website,nan
,376,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=5337-93-9&a=China&left=True&page=8#J_Condition
,377,1,Name,"Hangzhou Yilu Biological Technology Co., Ltd."
,377,3,Products," Sulfadimethoxine ;  WIN 55,212-2 MESYLATE"
,377,10,Contact,"{'Tel': ['+8613456132869    0574-0574-0574-89219611', '   86-571-88152630 88148566'], 'Email': [' sales4@jinjingroup.com', ' sales@yilubiont.com']}"
,377,11,Website,http://www.yilubiont.com/
,377,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=131543-23-2&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=4#J_Condition
,378,1,Name,"Hangzhou Yunuo Chemical Co., Ltd"
,378,3,Products," DL-1-Phenethylalcohol ;  Xylazine ;  Bromoacetyl bromide ;  Propionic acid ;  ETHYL 2-PHENYLACETOACETATE ;  Phenethyl alcohol ;  4-ANILINO-1-BENZYLPIPERIDINE ;  Sodium triacetoxyborohydride ;  4'-Methylpropiophenone ;  1-Phenyl-2-nitropropene ;  Aniline ;  2-bromo-4-chloropropiophenone ;  Ethyl acrylate ;  N-Benzyl-4-piperidone ;  1-Methyl-4-piperidone ;  1,4-Butanediol ;  Propionyl Bromide ;  3-OXO-4-PHENYL-BUTYRIC ACID ETHYL ESTER ;  2,2'-Azobis(2-methylpropionitrile) ;  Mercaptoacetic acid ;  Acetophenone ;  2-Chlorobenzyl chloride ;  Methyl acrylate ;  (2-Bromoethyl)benzene ;  Phenethyl chloride ;  Butyrophenone ;  Benzaldehyde ;  Sulfadimethoxine ;  Propionic anhydride ;  WIN 55212-2 mesylate ;  1-Cbz-4-Piperidone ;  Phenylacetaldehyde ;  Propionyl chloride ;  Benzylamine"
