ID,Name,Tel,Email,CAS,Product Name,Stock_Weight,Price,Last_Updated,Verified_On,Remarks,Website_URL,Source_URL
ChemBook_2334,Shandong Yihong Chemical Co. LTD,+8615269100373    13305392349, 977495915@qq.com, 62-53-3, Aniline,,,,,Purity: 99,https://www.chemicalbook.com/ShowSupplierProductsList148289/0_EN.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=7#J_Condition
ChemBook_2335,"Jinan Century Tongda Chemical Co., Ltd.",+8615605418165    0531-83538869, 781463312@qq.com, 62-53-3, Aniline,,,,,Purity: 0.999 | Package: 200kg,http://www.jinansjtd.cn/list-18.html,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=7#J_Condition
ChemBook_2336,"Wuxi Helen Biotechnology Co., Ltd.,",18013409632    0510-0510-85629785, sales@reading-chemicals.com, 62-53-3, Aniline,,,,,Purity: 99%+ | Package: 根据客户需求包装,http://www.reading-chemicals.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=7#J_Condition
ChemBook_2337,"Jingzhou Yinjie Chemical Co., Ltd",+8618008658728   , 2718637152@qq.com, 62-53-3, Aniline,,,,,Purity: 99% | Package: 1Kg;25Kg;1000Kg,http://,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=7#J_Condition
ChemBook_2338,"Zhuhai Anzhe Biotechnology Co,Ltd.",+8613570603050   , 244176264@qq.com, 62-53-3," c . a ni li ne ,",,,,,Purity: 98% HPLC | Package: 25mg;50mg;100mg,http://www.anzhe-c.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=7#J_Condition
ChemBook_2339,Shandong Xiangfei Chemical Co. LTD,+8613105464419   , 13105464419@163.com, 62-53-3, Aniline,,,,,Purity: 99% | Package: 200KG；槽车,http://,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=7#J_Condition
ChemBook_2340,QUALITY CONTROL SOLUTIONS LTD.,+8615920483169   , ORDERS@QCSRM.COM, 62-53-3, Aniline;Mesalazine EP Impurity K; Fentanyl EP Impurity F;Sodium Cyclamate EP Impurity B;Trimethoprim EP Impurity K,,,,,Purity: 95% HPLC | Package: 10mg；25mg；50mg；100mg,https://www.qcsrm.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=8#J_Condition
ChemBook_2341,"Shandong Jingchen Chemical Co. , Ltd.",+8613864763947    0546-0546-6887666, 498697154@qq.com, 62-53-3, Aniline,,,,,Purity: 99.99,https://www.chemicalbook.com/ShowSupplierProductsList1755297/0.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=8#J_Condition
ChemBook_2342,"Hubei Ruishengxiang Technology Co. , Ltd.",+8615207170057   , 3605285405@qq.com, 62-53-3, Aniline,,,,,Purity: 99% | Package: 200kg/RMB 6,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=8#J_Condition
ChemBook_2343,"Shandong le Li New Materials Co. , Ltd.",+8618906359122   , 258225957@qq.com, 62-53-3, Aniline,,,,,Purity: 99.9 | Package: 25kg;200kg,https://www.chemicalbook.com/ShowSupplierProductsList1295926/0_EN.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=8#J_Condition
ChemBook_2344,"Changzhou Zidong Lianhua import and Export Co., Ltd",13328193929    0519-85560282, 735789510@qq.com, 62-53-3, Aniline,,,,,Purity: 99.9 | Package: 200kg/桶,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=8#J_Condition
ChemBook_2345,"Jinan Hexin Chemical Co., Ltd",+8618764033565   , JINANHEXIN888@QQ.COM, 62-53-3, Aniline,,,,,Purity: 99.9%,http://,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=8#J_Condition
ChemBook_2346,"Shanghai Boer Chemical Reagent Co., LTD",+8619102157732   , zhangmin@boerchina.net, 62-53-3, Aniline,,,,,"Purity: 0.989mg/ml,基体：甲醇 | Package: 2ml | CustNote: 1.022 g/mL at 25°C(lit.)",http://www.boerzg.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=8#J_Condition
ChemBook_2347,"jinan Liyang Chemical Co., Ltd",+8618765887256    0531-82370399, 995071992@qq.com, 62-53-3, Aniline,,,,,Purity: 99.90% | Package: 200kg,http://www.jinanliyang.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=8#J_Condition
ChemBook_2348,"Hubei Dongcao Chemical Technology Co., Ltd",+8618971318572    027-83261126, 2969475037@qq.com, 62-53-3, Aniline,,,,,,https://www.chemicalbook.com/ShowSupplierProductsList1338024/0.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=8#J_Condition
ChemBook_2349,"Jinan Hongli Chemical Industry Co. , Ltd.",+8618354135979   , 970731907@qq.com, 62-53-3, Aniline solution,,,,,Purity: >=99% | Package: >=25KG/RMB 250;>=200KG/RMB 2000;>=1000KG/RMB 10000,https://www.chemicalbook.com/supplier/24849127/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=8#J_Condition
ChemBook_2350,"Wuhan kemike Biomedical Technology Co., Ltd",18186681184    027-027-87747081, 1344475572@qq.com, 62-53-3, Aniline,,,,,Purity: 0.98 | Package: 1kg 25kg,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=8#J_Condition
ChemBook_2351,shandongyukanghuagongyouxiangongsi,+8615588839549    0531-053187106227, chifenghansen11@163.com, 62-53-3, Aniline,,,,,,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=8#J_Condition
ChemBook_2352,"Shangqiu Ladybug Network Technology Co., LTD",+8619837086283    0370-2070160, 298644986@qq.com, 62-53-3, Mesalazine EP Impurity K,,,,,Purity: 0.9988 | Package: 100mg,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=8#J_Condition
ChemBook_2353,"Shanghai Matyang New Material Technology Co., LTD",+8618051161798   , dongnijj@foxmail.com, 62-53-3, Aniline,,,,,Purity: 99% | Package: 1kg|￥,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=8#J_Condition
ChemBook_2354,"Zibo Junlida Chemical Co. , Ltd.",+8618560270963   , 1258536883@qq.com, 62-53-3, Aniline,,,,,,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=8#J_Condition
ChemBook_2355,Atomic chemistry,+8619339619972    0370-0370-2785705, 2234585634@qq.com, 62-53-3, Aniline,,,,,Purity: 0.99 | Package: 5KG;17KG | CustNote: k,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=8#J_Condition
ChemBook_2356,"Hangzhou Yaoruiyicheng Biological Medicine Co., Ltd",+8618072846723   , caigou1@witofly.com, 62-53-3, Aniline oil,,,,,Purity: 98% HPLC | Package: 25kg,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=8#J_Condition
ChemBook_2357,"shandong XuanHong Pharmaceutical Technology Co.,Ltd",+8615562622698    0531-0531-88801869, sciencechem@163.com, 62-53-3, Aniline,,,,,Purity: 98% HPLC | Package: 1g；5g；10g；100g；500g；1kg；10kg,https://www.chemicalbook.com/ShowSupplierProductsList17777/0_EN.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=8#J_Condition
ChemBook_2358,"Shandong Jinhe Chemical Co., Ltd",+8618253333366   , 81505319@qq.com, 62-53-3, Aniline,,,,,Purity: 99 | Package: >=1kg/RMB 3;>=1000kg/RMB 3;>=5000kg/RMB 2,http://,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=8#J_Condition
ChemBook_2359,"Wuhan Baisida Gas Co., Ltd",+8618627049038   , 2850590612@qq.com, 62-53-3, Brilliant green- ring-D5,,,,,Purity: 丰度：1％～99 at％；化学纯度：>= 99.0% | Package: 0.5g~1000g螺口玻璃瓶包装，塑料内塞或铝箔封口，外套热缩膜,http://www.nrdqiti.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=8#J_Condition
ChemBook_2360,"Shanghai Yanze Chemical Co., Ltd.",+8619962611955   , 379052146@qq.com, 62-53-3, Aniline,,,,,Purity: 99.50% | Package: G级|Kg级|ton级|,https://www.chemicalbook.com/ShowSupplierProductsList1931493/0_EN.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=9#J_Condition
ChemBook_2361,"Anyang Hongmeng New Materials Co., Ltd",+8619588588067    0372-19588588067, 19588588067@163.com, 62-53-3, Aniline solution,,,,,Purity: 98%；99% | Package: 100g；500g；1kg；5kg；25kg,https://www.chemicalbook.com/supplier/25669674/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=9#J_Condition
ChemBook_2362,"Zibo Fuxing Chemical Co., Ltd",+8615205336699   , 745188030@qq.com, 62-53-3, Aniline,,,,,Purity: 99.8% | Package: 200kg,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=9#J_Condition
ChemBook_2363,"Shijiazhuang Sdyano Fine Chemical Co., Ltd.",031166536426    0311-0311-89250318, master@sjzsdyn.com, 62-53-3, Aniline,,,,,Purity: 98% | Package: 5KG;1KG,http://www.sdynchem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=9#J_Condition
ChemBook_2364,"Hebei Zhenjia new material Co., LTD",+8613315915972    0319-5925599, 13313090628@163.com, 62-53-3, aniline,,,,,Purity: 99% | Package: 25KG,https://www.china2699.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=9#J_Condition
ChemBook_2365,"Shandong Mantang Hongxin Material Co. , Ltd.",+8615165133308    0531-88770911, 277033665@qq.com, 62-53-3, Aniline,,,,,Purity: 99.9% | Package: 200kg/RMB 10,https://www.chemicalbook.com/ShowSupplierProductsList1999235/0_EN.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=9#J_Condition
ChemBook_2366,Shandong Jinyueyuan New Material Co. Ltd,18615186228   , 3404852510@qq.com, 62-53-3, Aniline,,,,,Purity: 99.9% | Package: >=200Kg/RMB 1800;>=1000Kg/RMB 9000,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=9#J_Condition
ChemBook_2367,"Hangzhou Jingyou Chemical Co., Ltd.",+8613805713832    571-87211402, sales@jingyouchem.com, 62-53-3, Aniline,,,,,Purity: 99.5% | Package: 25kg,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=9#J_Condition
ChemBook_2368,Hubei chengfeng chemical co. LTD,+8613125175253   , 1005221305@qq.com, 62-53-3, Aniline,,,,,Purity: 100% | Package: 1KG;5KG；25KG；200KG；T,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=9#J_Condition
ChemBook_2369,"Wuhan Xinyangruihe Chemical Technology Co., Ltd.",+8613720274133    027-83850377, 2395204132@qq.com, 62-53-3, Aniline,,,,,Purity: 0.99 | CustNote: 600,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=9#J_Condition
ChemBook_2370,"Zhengzhou Tingyang Pharmaceutical Technology Co., Ltd",+8618638163978    0371-18638163978, 3804817520@qq.com, 62-53-3, Aniline,,,,,Purity: 98% | Package: 试剂级；工业级,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=9#J_Condition
ChemBook_2371,"iangsu Runfeng Synthetic Technology Co., Ltd.",+8618551497631    0513-66017678, 507167383@qq.com, 62-53-3, Aniline,,,,,Purity: >=99% | Package: 200KG/ | CustNote: 10000kg,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=9#J_Condition
ChemBook_2372,"Shanghai Dingfen Chemical Technology Co., Ltd.",02157450129    021-57450129, 2789251452@qq.com, 62-53-3, Aniline,,,,,"Purity: AR, ≥99.5% | Package: 1G,5G,25G,100G,500G",,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=9#J_Condition
ChemBook_2373,"Mingwei (Shandong) Supply Chain Management Co., Ltd",+8615553101303   , mingweichemical@163.com, 62-53-3, Aniline,,,,,Purity: 99,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=9#J_Condition
ChemBook_2374,"Shanghai Yanze Chemical Co., Ltd.",+8615345144255   , 260924549@qq.com, 62-53-3, Aniline,,,,,Purity: 0.99 | CustNote: 1kg；25kg；100kg,https://www.chemicalbook.com/ShowSupplierProductsList1931493/0_EN.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=9#J_Condition
ChemBook_2375,Shandong Xuchen Chemical Technology Co. Ltd,+8613853380763    0533-13853380, 3523649491@qq.com, 62-53-3, Aniline,,,,,Purity: 99.9 | Package: 200kg/666,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=9#J_Condition
ChemBook_2376,"NINGBO JL NEW MATERIAL CO.,LTD",+8618957899377    574-88552216, 1950195836@qq.com, 62-53-3, ANILINE,,,,,Purity: 98% | Package: 25KG;1KGS,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=9#J_Condition
ChemBook_2377,"Shandong Ruibowen New Material Technology Co., Ltd",+8615064961989   , 420700630@qq.com, 62-53-3, aniline,,,,,Purity: 99.90% | Package: 50G;100G;500G;1KG,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=9#J_Condition
ChemBook_2378,"Auonsi (Shanghai) Biology Technology Co., Ltd.",+8615058188853    400-1107768, 478133536@qq.com, 62-53-3, Aniline,,,,,Purity: 100mg/L（溶剂：H2O） | Package: 20ml,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=9#J_Condition
ChemBook_2379,"Changzhou Junchi Chemical Co.,ltd.",+8615195021697    0519-85518211, 85518211@chemjunchi.com, 62-53-3, Aniline,,,,,Purity: 99% | Package: 180 kg/桶,http://www.chemjunchi.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=9#J_Condition
ChemBook_2380,LGC Science (Shanghai) Ltd.,+8617717235263   , cindy.yang@lgcgroup.com, 62-53-3, Aniline,,,,,Purity: 具体纯度详见COA，官网可下载COA样本: | Package: 100mg;1g;10g;100g;250g,https://www.lgcstandards.com/CN/en/Pharmaceutical/cat/279492,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=10#J_Condition
ChemBook_2381,Guangzhou Nalong Chemical Co.Ltd,+8613192879270   , 1525037351@qq.com, 62-53-3, Aniline,,,,,Purity: >=99.0% | Package: 500g 25kg 200kg 吨位,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=10#J_Condition
ChemBook_2382,"Wuhan canos Technology Co., Ltd",+8615337111468   , 3564510578@qq.com, 62-53-3, Aniline,,,,,Purity: 99% | Package: 200kg;25kg;5kg,https://www.chemicalbook.com/supplier/24787017/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=10#J_Condition
ChemBook_2383,"-W&Y Express Chemical Industry Co., Ltd (ShenYang)",+8615840046119    024-31124838, hxwdonald@wzeti.com, 62-53-3, Aniline,,,,,Purity: 99% | Package: 200kg,http://www.eti-chem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=10#J_Condition
ChemBook_2384,"Shandong Hexun Energy Technology Co., Ltd",+8613011641966    0533-33811727, 115441447@qq.com, 62-53-3, Aniline,,,,,Purity: 99.9 | Package: 200KG;1000KG,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=10#J_Condition
ChemBook_2385,"Beijing InnoChem Science & Technology Co., Ltd.",+8615652467323   , sales@inno-chem.com.cn, 62-53-3," Aniline, 99+%",,,,,Purity: 99+% | Package: 100ML,https://www.inno-chem.com.cn/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=10#J_Condition
ChemBook_2386,"Wuhan Chujiang Haoyu Chemical Technology Development Co., Ltd.",+8615871235046   , chenliangok@qq.com, 62-53-3, Aniline,,,,,Purity: 99% | Package: 200kg,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=10#J_Condition
ChemBook_2387,shanghaidelaikekejiyouxiangongsi,+8617351445187   , 3528434302@qq.com, 62-53-3, Aniline,,,,,Purity: 99% | Package: 200KG,https://www.chemicalbook.com/supplier/25286230/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=10#J_Condition
ChemBook_2388,Nanjing chemical reagent co. LTD,+8617895012682    025-025-58369808, 3169303266@qq.com, 62-53-3, Aniline,,,,,Purity: AR | Package: 500ml;25ml;100ml | CustNote: http://www.nj-reagent.com/item/detail/C04201802.htm,http://www.nj-reagent.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=10#J_Condition
ChemBook_2389,Hubeicowardchemical,+8613317178958    027-83295551, 385079137@qq.com, 62-53-3, Aniline,,,,,Purity: 99,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=10#J_Condition
ChemBook_2390,Hubei chengfeng chemical co. LTD,+8615827338311   , 1802085297@qq.com, 62-53-3, Aniline,,,,,Purity: 99% | Package: 1KG;5KG；25KG；200KG；T,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=10#J_Condition
ChemBook_2391,Shandong Jiu 'an Chemical Industry Co. LTD,+8613081423666    0531-88983706, 276437821@qq.com, 62-53-3, Aniline,,,,,Purity: 99.90% | Package: 200kg/桶,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=10#J_Condition
ChemBook_2392,"Jinan Lianshun Chemical Co. , Ltd.",+8618560243899   , 1475213661@qq.com, 62-53-3, Aniline,,,,,Purity: 99.9 | Package: 25KG/RMB 14;200KG/RMB 13.8;400KG/RMB 13.7,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=10#J_Condition
ChemBook_2393,"Shandong Qianfanshun Chemical Co., Ltd",+8615610119970   , 1542002666@qq.com, 62-53-3, Aniline;Aminobenzene;Phenylamine,,,,,Purity: 99.9% | Package: 200kg,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=10#J_Condition
ChemBook_2394,Shandong Zhengxing New Material Co. LTD,+8615805316389   , 195615660@qq.com, 62-53-3, Aniline,,,,,Purity: 99% | Package: 200kg/桶,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=10#J_Condition
ChemBook_2395,"Hefei Ergao Chemical Co., Ltd",+8613349118557   , 2782107081@qq.com, 62-53-3, Aniline,,,,,Package: 180kg,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=10#J_Condition
ChemBook_2396,"Nanjing Yili Biotechnology Co., Ltd.",+8613333710285   , 3003882524@qq.com, 62-53-3, Aniline,,,,,Purity: 98% | Package: 5KG;1KG,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=10#J_Condition
ChemBook_2397,"Hubei huizepu Pharmaceutical Technology Co., Ltd",+8618507139096    18507139096, hbhzpyy@163.com, 62-53-3, Aniline,,,,,Purity: 99HPLC | Package: 1kg;5kg;25kg,http://www.huizepu.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=10#J_Condition
ChemBook_2398,"Qingdao Xupu Supply Chain Co., Ltd",+8615053319621    0533-3148976, 1944633936@qq.com, 62-53-3, Aniline,,,,,Purity: 99.90% | Package: 200KG,https://www.chemicalbook.com/ShowSupplierProductsList393341/0.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=10#J_Condition
ChemBook_2399,"JINAN QUANSHENG CHEMICAL CO.,LTD",+8613256752920    0531-80962058, 531899221@qq.com, 62-53-3, Aniline,,,,,Purity: 99.9% | Package: 200kg/,http://,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=10#J_Condition
ChemBook_2400,"Henan Guangwo New Materials Co., Ltd",+8618336995067    0370-18336995067, 3656693041@qq.com, 62-53-3, Aniline,,,,,Purity: 98% | Package: 1KG;5KG;25KG,http://,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=11#J_Condition
ChemBook_2401,"Shandong Yukang Chemical Co., Ltd",+8615562663522    0531-87106227, sdykhg1@163.com, 62-53-3, Aniline,,,,,,http://www.yukanghg.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=11#J_Condition
ChemBook_2402,"Henan Huawen Chemical Co., Ltd",+8617550075363    0370-0370-2059268, 1124977392@qq.com, 62-53-3, Aniline,,,,,Purity: 98.00% | Package: 1KG;25KG,http://www.hnhwchem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=11#J_Condition
ChemBook_2403,"Scinova Biotech(Guangzhou) Co., Ltd.",+8618028802057   , scinova_sales@163.com, 62-53-3, mesalazine,,,,,Purity: 98% HPLC | Package: 50mg，100mg，500mg，1g等,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=11#J_Condition
ChemBook_2404,"Nantong Zhonghe Chemical New Materials Co., Ltd",+8613003551299    0513-85666561, 2369399482@qq.com, 62-53-3, Aniline,,,,,Purity: 99.00% | Package: 1kg,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=11#J_Condition
