ID,Name,Tel,Email,CAS,Product Name,Remarks,Updated_Date,Weight,Price(USD),Source URL
ChemBook_2213,CONIER CHEM AND PHARMA LIMITEDVisit Store,+86+8618523575427   , sales@conier.com, 62-53-3, ANILINE,Purity: 99% | Package: 1kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=1#J_Condition
ChemBook_2214,Shaanxi Dideu Medichem Co. LtdVisit Store,+8618789408387    0086-02981138252, 1057@dideu.com, 62-53-3, Aniline solution,Purity: 99% | Package: 1KG;1USD,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=1#J_Condition
ChemBook_2215,"Changde Changlian Chemical Co., Ltd.Visit StoreManufacturer",+86+86-15905172087    86-+86-25-86736270, brian.he@royal-chem.com, 62-53-3, Aniline,Purity: 99% | Package: 200Kg/Drum;1USD,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=1#J_Condition
ChemBook_2216,"Neostar United (Changzhou) Industrial Co., Ltd.Visit Store",+86    519-+86-519-519-85557386, marketing1@neostarunited.com, 62-53-3, Aniline,Package: 1KG;5KG;100KG;1000KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=1#J_Condition
ChemBook_2217,"Shanghai Daeyeon Chemicals Co., LtdVisit Store",+8615900664856    021-021-64478606, daeyeon001@vip.163.com, 62-53-3, aniline,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=1#J_Condition
ChemBook_2218,"Hubei Ipure Biology Co., LtdVisit Store",+8613367258412   , ada@ipurechemical.com, 62-53-3, Aniline,"Purity: 99% | Package: 100g,500g,1KG,10KG,100KG",None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=1#J_Condition
ChemBook_2219,"Hefei TNJ Chemical Industry Co.,Ltd.Visit Store",0086 189 4982 3763    0551-0551-65418671, sales@tnjchem.com, 62-53-3, Aniline,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=1#J_Condition
ChemBook_2220,"WinWin Chemical CO., LimitedVisit Store",+86+8615325081899    577-577-64498589, sales@win-winchemical.com, 62-53-3, aniline,"Purity: 98% | Package: 1kg,5kg,10kg",None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=2#J_Condition
ChemBook_2221,Shanghai UCHEM Inc.Visit Store,+8613564624040   , sales@myuchem.com, 62-53-3, Aniline,Purity: 0.98 | Package: 25KG;1KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=2#J_Condition
ChemBook_2222,"ANHUI WITOP BIOTECH CO., LTDVisit Store",+8615255079626   , eric@witopchemical.com, 62-53-3, Aniline,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=2#J_Condition
ChemBook_2223,Dideu Industries Group LimitedVisit Store,+8618729576160    029-+86-29-89586680, 1026@dideu.com, 62-53-3, Aniline,Purity: 99.00% | Package: 25kgs/Drum;200kgs/Drum | CustNote: ISO 9001：2015 REACH Approved Manufacturer,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=2#J_Condition
ChemBook_2224,AFINE CHEMICALS LIMITEDVisit Store,+86    0571-85134551, info@afinechem.com, 62-53-3, Aniline,Purity: 99% | Package: USP EP CP,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=2#J_Condition
ChemBook_2225,"Baoji Guokang Bio-Technology Co., Ltd.Visit Store",13892490616    0917-0917-3909592, gksales1@gk-bio.com, 62-53-3, Aniline,Purity: 0.99 | Package: 5KG;1KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=2#J_Condition
ChemBook_2226,"Hebei Guanlang Biotechnology Co,.LTDVisit Store",+8619930503252   , daisy@crovellbio.com, 62-53-3, Aniline,Purity: 99% | Package: 1Kg/Drum;2.7USD,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=2#J_Condition
ChemBook_2227,CD Chemical Group LimitedVisit Store,+8615986615575   , info@codchem.com, 62-53-3, Aniline,Purity: 0.99 | Package: 1000KG;100KG;5KG;1KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=2#J_Condition
ChemBook_2228,"Henan Alfa Chemical Co., LtdVisit Store",+8618339805032   , alfa4@alfachem.cn, 62-53-3, Aniline,Purity: 97% Min. | Package: 100g; 500g; 1kg; 25kg;bulk package,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=2#J_Condition
ChemBook_2229,"changzhou huayang technology co., ltdVisit Store",+86+8615250961469   , 2571773637@qq.com, 62-53-3, Aniline,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=2#J_Condition
ChemBook_2230,"Guangzhou TongYi biochemistry technology Co.,LTDVisit Store",+8613073028829   , mack@tongyon.com, 62-53-3, Aniline,"Purity: 99% | Package: 1g,10g,100g,500g,1kg,25kg,100kg,500kg",None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=2#J_Condition
ChemBook_2231,"Shandong Zhishang New Material Co., Ltd.Visit Store",+8617653113209   , sales002@sdzschem.com, 62-53-3, Phenylamine Benzenamine,Package: 5KG;1019KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=2#J_Condition
ChemBook_2232,"LEAP CHEM CO., LTD.Visit Store",+86    852-30606658, market18@leapchem.com, 62-53-3, Aniline,Package: 1g; 5g; 25g; 1kg; 5kg; 25kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=2#J_Condition
ChemBook_2233,"Hebei Guanlang Biotechnology Co., Ltd.Visit Store",+8619930503259   , cherry@crovellbio.com, 62-53-3, Aniline,Purity: 99% | Package: 1KG;USD|250KG;USD|1000KG;USD,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=2#J_Condition
ChemBook_2234,PT CHEM GROUP LIMITEDVisit Store,+86+86-85511178    0371-+86-85511178, peter68@ptchemgroup.com, 62-53-3, Aniline,Purity: 0.95&0.99 | Package: 0.1KG;1KG;1000KG | CustNote: Wholesale price,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=2#J_Condition
ChemBook_2235,"ZHEJIANG JIUZHOU CHEM CO., LTDVisit Store",+86+86-13454675544    +86-0576225566889, admin@jiuzhou-chem.com；jamie@jiuzhou-chem.com；alice@jiuzhou-chem.com, 62-53-3, Aniline,Package: 1KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=2#J_Condition
ChemBook_2236,"GIHI CHEMICALS CO.,LIMITEDVisit Store",+8618058761490    0571-86217390, info@gihichemicals.com, 62-53-3, Aniline,"Purity: 99 | Package: 5KG;1KG,25kg",None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=2#J_Condition
ChemBook_2237,"SUZHOU SENFEIDA CHEMICAL CO.,LTDVisit StoreManufacturer",+8615195660023    0512-83500002, sales@senfeida.com, 62-53-3, aniline,Purity: 99% | Package: 200KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=2#J_Condition
ChemBook_2238,"Shaoxin Catsyn Co., Ltd.Visit Store",+undefined+86-0575-82040869    0575-+undefined-0575-82040869, sales@catsyn.com, 62-53-3, Aniline,Purity: NLT 98% | Package: 1G;1KG;100KG | CustNote: SC124887,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=2#J_Condition
ChemBook_2239,Wuhan Han Sheng New Material Technology Co.，LtdVisit Store,+8617798174412   , admin01@hsnm.com.cn, 62-53-3, Aniline,Purity: 99% | Package: 1kg;5kg;25kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=2#J_Condition
ChemBook_2240,"Changzhou AniKare Pharmatech Co., Ltd.Visit Store",+8618018249389    0519-8359, sales@anikare.com, 62-53-3, Aniline,Purity: 99% | Package: 5KG;1KG;25KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=3#J_Condition
ChemBook_2241,"Wuhan Quanjinci New Material Co.,Ltd.Visit Store",+8615271838296   , kyra@quanjinci.com, 62-53-3, Aniline,Purity: 0.99 | Package: 5KG;1KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=3#J_Condition
ChemBook_2242,Amadis Chemical Company LimitedVisit Store,+86    571-571-89925085, sales@amadischem.com, 62-53-3, Aniline,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=3#J_Condition
ChemBook_2243,"Shandong Dexiang International Trade Co., Ltd",+8615662695772   , sales006@dexiangchemical.com, 62-53-3, Aniline;Aminobenzene;Phenylamine,Purity: 99.9% | Package: 200kg | CustNote: Industrial grade,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=3#J_Condition
ChemBook_2244,"Shanghai Acmec Biochemical Technology Co., Ltd.",+undefined18621343501   , product@acmec-e.com, 62-53-3, Aniline,"Purity: AR,99.5% | Package: 500ml, 2.50L, 5L",None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=3#J_Condition
ChemBook_2245,"Hubei coward Chemical Co., Ltd",+8613125172151   , 3508116617@qq.com, 62-53-3, Aniline,Purity: 99% | Package: 1kg;25kg;1000kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=3#J_Condition
ChemBook_2246,"Shanghai Hengmao New Materials Technology CO., LIMITED",+8617736933208    0086-1773693, 1137059254@qq.com, 62-53-3, Aniline,Purity: 99% | Package: 100kg;50kg;25kg;5KG;1KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=3#J_Condition
ChemBook_2247,"Henan Fengda Chemical Co., LtdVisit Store",+8613613820652    +86-371-86557731, info@fdachem.com, 62-53-3, Aniline,"Purity: 99% | Package: 1KG;5KG;25kg;200kg;1000kg IBC | CustNote: g-kg-tons,free sample is available.Bottle/drum/IBC.Advantage products,new batches,regular stock, ready for shipment.",None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=3#J_Condition
ChemBook_2248,"TaiZhou ZhiCheng Chemicals & Technology Co., LTD.",13365232216    0523-82837785, info@jszchg.com, 62-53-3, Aniline,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=3#J_Condition
ChemBook_2249,HENAN SUNLAKE ENTERPRISE CORPORATION,   +86-371- 55366292, info@hnsunlake.com, 62-53-3, Aniline,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=3#J_Condition
ChemBook_2250,"Henan Allgreen Chemical Co.,Ltd",   +86-0371-87507775, sales@allgreenchem.com, 62-53-3, Aniline,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=3#J_Condition
ChemBook_2251,"Hangzhou Yunuo Chemical Co., Ltd",   +86-571-83715115, sales@yunuochem.com, 62-53-3, Aniline,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=3#J_Condition
ChemBook_2252,"laidiou biological technology co.,limited",   0512-81664689, sales@laidiou.com, 62-53-3, Aniline,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=3#J_Condition
ChemBook_2253,Tianjin Snow Bio-technique Co.Ltd.,   +86-022-60980596, Administrator@snowbiote.com, 62-53-3, Aniline,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=3#J_Condition
ChemBook_2254,"Hunan chemfish Pharmaceutical co.,Ltd",   0731-85567275, sales@chemfish.com, 62-53-3, Aniline,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=3#J_Condition
ChemBook_2255,Beijing Cerametek Materials Co. Ltd.,   +86-10-6156.6641, sales@cerametmaterials.com, 62-53-3, Aniline,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=3#J_Condition
ChemBook_2256,"JINHUA HUAYI CHEMICAL CO., LTD.",   86-579-82660891, sales@chinahuayichem.com, 62-53-3, Aniline,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=3#J_Condition
ChemBook_2257,"ALL RIGHT CHEMICAL CO.,LTD",   86-531-55516881, sales@arbiotechem.com, 62-53-3, Aniline,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=3#J_Condition
ChemBook_2258,"Shanghai Run-Biotech Co., Ltd.",+8613817537615    021-57171705, sales@run-biotech.com, 62-53-3, Aniline,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=3#J_Condition
ChemBook_2259,"Shanghai Yolne Chemical Co., Ltd.",   021-62960152, 934678158@qq.com, 62-53-3, Aniline,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=3#J_Condition
ChemBook_2260,Hangzhou Now Chemicals Co; Limited.,   86-571-82856962, service@nowchemie.com, 62-53-3, Aniline,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=4#J_Condition
ChemBook_2261,"Tangyuan Life Science (Shanghai) Co., Ltd",+86    400, sales@townyuan.com, 62-53-3, Aniline,Purity: 97% | Package: 1KG;5KG;10KG;100KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=4#J_Condition
ChemBook_2262,Spectrum Chemical Manufacturing Corp.,+8615221380277    021-021-021-67601398-809-809, marketing_china@spectrumchemical.com, 62-53-3," Aniline, Reagent, ACS","Purity: Reagent, ACS | Package: 200LTBL | CustNote: A1295",None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=4#J_Condition
ChemBook_2263,Changzhou GuangJia Chemical Co. Ltd.,15351991043    0519-0519-85267898, sales@guanjiachem.net, 62-53-3, Aniline,Purity: 99,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=4#J_Condition
ChemBook_2264,"Shanghai He Huan Chemical Co., Ltd.",13917602471    021-021-60345187, lzz841106@aliyun.com, 62-53-3, Aniline,Purity: 98%,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=4#J_Condition
ChemBook_2265,"Shanghai Ditao Chemical Technology Co., Ltd.",17717569696    021-021-37122200, sales@ditaochem.com, 62-53-3, Aniline,Purity: 99.6,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=4#J_Condition
ChemBook_2266,"Hubei xin embellish DE chemical co., LTD",15871472056    027-51837617, 1659622278@qq.com, 62-53-3, Aniline,Purity: 98% | Package: 25kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=4#J_Condition
ChemBook_2267,"Henan's chemical products co., LTD",15378766539    0371-0371-60919097, 794449696@qq.com, 62-53-3, Aniline,Package: 5g 10g 25g 50g 100g 500g 1kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=4#J_Condition
ChemBook_2268,"Zhengzhou Acme Chemical Co., Ltd.","+8613303845143    0371-037163312495,13303845143", 3001379618@qq.com, 62-53-3, Aniline,"Purity: 99% | Package: 5g,10g,25g,50g,100g,250g,500g,1kg,5kg",None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=4#J_Condition
ChemBook_2269,"Jinan Renyuan Chemical Co., Ltd.",+8618396852370    0531-0531-86128689, 1840274076@qq.com, 62-53-3, Aniline,Purity: 99.5% | Package: 230KG/100,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=4#J_Condition
ChemBook_2270,"Shenzhen Polymeri Biochemical Technology Co., Ltd.",+8613028896684    400-+86-400-002-6226, sales@rrkchem.com, 62-53-3, Aniline,Package: Mg-g,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=4#J_Condition
ChemBook_2271,Liaocheng Tongda Chemical Co. LTD,+8618963573761   , 18963573761@163.com, 62-53-3, Aniline,Purity: 99%,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=4#J_Condition
ChemBook_2272,"Henan Pusai Chemical Products Co., Ltd.",13663805960    0371-0371-63357898, 1280786222@qq.com, 62-53-3, Aniline,Purity: 98% | Package: 5g;10g;25g;50g;100g;,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=4#J_Condition
ChemBook_2273,"Shanghai guanghua technology co., LTD",13801626616    021-021-51098368, chemol@hi2000.com, 62-53-3, Aniline,Purity: AR | Package: 500 毫升,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=4#J_Condition
ChemBook_2274,"Zhengzhou Edward Biology Co.,Ltd",15538176268    15538176268 1875164801, jacschem@163.com, 62-53-3, Aniline,Purity: 0.98 | Package: 1g;5g;10g;25g;50g;100g;250g;500g;1kg;5kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=4#J_Condition
ChemBook_2275,lishuohuagong,+8615053312575    0533-15053312, 3034942636@qq.com, 62-53-3, Aniline,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=4#J_Condition
ChemBook_2276,"Nanjing Guoye Chemical Materials Co., Ltd.",   025-58799139, njgyhg@126.com, 62-53-3, Aniline,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=4#J_Condition
ChemBook_2277,"Hefei Fuhui New Material Co., Ltd.",   13605516669, YGY060830@163.com, 62-53-3, Aniline,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=4#J_Condition
ChemBook_2278,"Shanghai Chinese Simplification Co., Ltd.",   021-32501999, 3532921168@qq.com, 62-53-3, Aniline,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=4#J_Condition
ChemBook_2279,"Lianyungang Suofu Biological Technology Co., Ltd.",   0518-85807705, 2286480458@qq.com, 62-53-3, Aniline,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=4#J_Condition
ChemBook_2280,"Jinan Hongrun Chemical Co., Ltd.",   18560225890, sales@jnhrchem.com, 62-53-3, Aniline,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=5#J_Condition
ChemBook_2281,"Hangzhou Hongyin Import and Export Co., Ltd.",   0086-571-88808190, sales@gbchemwin.com, 62-53-3, Aniline,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=5#J_Condition
ChemBook_2282,"Shandong Boman Chemical Co., Ltd.",   0533-7872088, 1020308335@qq.com, 62-53-3, Aniline,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=5#J_Condition
ChemBook_2283,"Shanghai Runjie Chemical Reagent Co., Ltd.",   021-52511155, caiwei@richjoint.com, 62-53-3, Aniline,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=5#J_Condition
ChemBook_2284,"Jinan Dehou Chemical Co., Ltd.",   0531-88588468, 1805225778@qq.com, 62-53-3, Aniline,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=5#J_Condition
ChemBook_2285,"Changzhou Yubo Chemical Technology Co., Ltd.",   0519-88368866, 2360549695@qq.com, 62-53-3, Aniline,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=5#J_Condition
ChemBook_2286,"Shenzhen Sunlight Group Co., Ltd",   86-0755-26949372, a234@vip.163.com, 62-53-3, Aniline,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=5#J_Condition
ChemBook_2287,"Guangdong Xilong Chemical Co., Ltd",   0754-2481166, qsb1121@yahoo.com, 62-53-3, Aniline,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=5#J_Condition
ChemBook_2288,"Shanghai Baorui Chemical Co., Ltd","   021-62148466,021-62148433", sales@brchem.com, 62-53-3, Aniline,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=5#J_Condition
